j1, j2, j3, j4, j5, j6, j7,
-0.203945,-1.19143,-0.328288,-0.314148,-1.16737,1.09974,2.97187,
0.923252,-1.06247,1.47329,-2.07876,0.0240941,0.84861,1.414,
2.06562,1.46947,1.75489,-0.601321,-0.034276,-0.840742,-0.62359,
-2.40957,-1.3461,-0.3524,-0.877385,-1.78079,-1.31729,1.03549,
0.683073,-1.00783,0.652179,-0.978607,2.35681,0.286087,-2.95845,
-1.08467,0.0161306,1.60642,0.657452,2.76752,-1.94434,1.32812,
-0.385888,-0.866628,1.94896,-1.55398,-0.493831,-0.366574,-0.0231065,
-0.992987,-1.89964,2.54495,0.409895,1.13447,-1.66276,2.98565,
-1.62358,-1.60291,-1.74738,0.86503,1.07811,-0.506447,0.178647,
0.961676,0.798695,-0.991188,0.0606395,-2.51261,1.1024,-1.95099,
-1.49789,-1.67732,0.596243,-2.08181,-1.73937,0.967988,0.780401,
-1.13985,-1.02143,-1.79113,-0.827358,2.74822,0.955172,0.294912,
0.666809,-0.363216,-0.700551,-0.553413,-2.8356,0.820419,-1.5136,
-1.14002,-1.61932,0.202939,-1.93052,1.3141,-0.0707516,-2.80227,
0.898465,-0.526914,1.76276,-1.62924,-0.977426,-1.74616,-0.261063,
0.994844,0.532765,0.200035,1.21413,1.37512,0.7854,0.922259,
0.843583,-0.509304,-0.510013,0.118914,-2.28292,0.638397,1.67636,
2.45752,0.875512,1.05735,-1.91292,2.53779,-0.779912,0.232128,
-1.54779,-0.500907,2.06534,0.255689,0.872757,0.918043,0.53798,
-1.04567,0.0797639,2.24087,0.14381,-0.0370053,-0.903689,-1.53219,
1.99803,0.945782,-1.45368,1.35134,-2.02969,1.73727,1.31314,
1.55218,0.592859,0.896504,-1.87049,1.18513,0.791643,0.896364,
2.93205,0.755947,-2.26014,-0.648676,-2.67314,-0.587752,0.406354,
1.07254,0.359933,-2.0596,1.24118,-0.609116,2.05897,-0.612836,
0.704358,-0.344915,-0.289411,-0.925202,0.369529,-1.08711,1.32047,
0.617018,0.358052,1.33891,-1.40856,-2.00461,-1.90669,-1.36222,
-0.179589,1.21217,1.90176,-0.940078,1.2783,0.825609,1.24168,
2.43586,1.68833,-0.841717,0.876485,-0.673705,-0.258997,0.818533,
1.51373,0.832309,-2.78263,0.0275643,0.421429,0.933975,-1.82011,
0.513352,-0.614985,-0.581486,-0.429667,-0.12144,0.174416,0.611019,
-0.716165,-0.35863,2.15423,-1.4313,1.14702,-0.191302,1.58652,
1.01853,-0.116648,-1.67685,1.52121,2.44573,-1.29521,-1.02551,
-1.91031,-1.67163,0.21527,-0.374911,1.11421,0.753942,1.51688,
-0.149252,0.491634,-1.98901,-0.239274,-1.01781,1.58309,-0.36494,
2.00257,1.43466,0.942823,-1.35584,-0.165793,1.43262,-2.28057,
0.671057,-0.95438,2.94792,-0.805569,-0.503642,-1.13666,0.312222,
1.02785,0.737839,2.06453,0.979901,1.58042,-0.188215,-2.84447,
-0.622377,0.0440477,-2.95786,-1.49252,-1.73502,-0.0863714,2.91067,
-2.76256,0.235675,1.80477,1.36802,1.90445,-0.907115,2.69708,
-0.80148,-0.603791,-0.160764,-0.654131,1.56437,-0.296262,0.422921,
-1.6101,-0.380131,-1.03262,-1.77723,-0.85597,1.78414,-1.84543,
2.52176,0.159588,-2.962,0.608009,-1.63223,-1.15874,-1.21291,
2.71455,0.837416,-0.700209,1.95599,0.0396336,1.37245,-1.48964,
-2.60141,0.678225,-1.61895,-1.0348,-0.618615,1.46589,-0.0940877,
-2.83814,1.5283,-2.57461,0.194703,-1.70253,1.25517,1.74417,
2.55788,1.03978,-1.16679,0.737082,1.17997,-1.69914,-1.03893,
1.06051,0.56006,-1.0974,0.965774,2.47966,-0.300715,-0.694156,
-1.11995,0.00177587,0.850826,-0.59514,0.878772,-0.0996556,1.1262,
1.34054,0.923311,-2.56156,-0.0917007,-2.42254,0.566237,-2.13702,
-0.000233185,0.857287,-2.25186,1.13131,-0.814417,-1.49521,-1.55028,
-1.36928,-0.184121,0.452097,1.7857,-1.92585,-1.85376,-2.7399,
-0.670815,0.153198,2.4996,-0.569139,-0.529177,-0.502892,2.83559,
0.470379,-1.74389,1.28926,-0.563191,-2.7128,-1.76152,-2.40181,
1.01891,0.929585,2.42507,-2.068,-2.32216,0.819769,-0.254219,
-2.59057,0.194384,1.79483,0.396091,-1.00093,-1.7524,0.659301,
-0.901532,-0.798691,-1.92683,-1.42509,-1.79548,1.23073,-2.0091,
-2.64734,0.0576339,-1.7041,-1.04126,0.451437,0.824601,1.51705,
-2.73096,-0.8782,-2.41587,0.790405,0.51388,0.806167,-2.39956,
-2.87235,-1.08965,-0.689593,-1.58286,-0.537953,-1.37953,-0.99943,
2.03321,1.17354,1.13958,0.509484,-0.573928,1.16535,0.184778,
-0.0521091,-0.852378,-1.95869,1.79182,2.28565,-2.07648,-2.30111,
0.499267,1.91361,1.91688,-0.116821,-1.60542,-1.53115,-0.384069,
1.11451,1.66936,-0.674187,-0.270636,-2.31732,-0.0604701,2.89229,
1.30431,0.830222,0.929685,-0.289711,0.919257,1.93864,-1.72853,
1.53443,0.880977,0.846268,0.981102,1.77582,-0.90656,1.62448,
2.86822,2.00941,-1.07748,1.91413,2.70562,-0.570012,-1.91106,
-1.12014,-1.93535,-1.74617,-1.2623,-0.171611,0.610569,1.4667,
-1.9701,-1.54899,-1.63725,-1.46558,-1.2972,-1.2543,-1.97447,
0.588979,-1.0268,-0.51675,1.23989,-1.43328,0.0274462,-2.73059,
-1.86703,-0.423187,1.39427,0.420457,-0.702951,-1.84168,-0.214213,
-0.0480291,0.357714,-0.0348942,0.580596,2.46262,0.496655,-0.586731,
1.70268,0.623451,2.23762,0.501945,-2.66684,1.34111,-2.11891,
1.98669,0.667056,-1.68102,0.483104,2.39919,-1.82054,-1.39981,
-0.475157,-0.382317,-2.8891,1.20848,-1.90295,0.394558,-2.28226,
-2.60682,-0.868771,1.4943,-0.0274323,0.644951,0.497081,2.05852,
0.866729,0.937098,0.207455,1.88065,-0.0643396,-0.175801,1.0748,
-0.276777,0.294545,-1.8216,0.57802,0.871927,-0.63744,1.39415,
0.443676,0.0684289,1.07357,0.514761,-2.34008,-1.43431,-1.98677,
-2.71158,-0.891241,0.682909,0.552074,-0.894651,-0.0352296,2.75308,
1.22167,2.04227,2.09923,-0.612974,-2.00221,-1.92594,0.698217,
2.68003,0.150037,0.795759,1.84439,-0.613461,-1.53406,0.803965,
0.23924,-0.288718,-0.284336,-1.09762,-1.26595,0.0233818,-0.289808,
0.417682,0.907945,-2.6768,2.01185,-0.378748,-1.96398,2.54811,
0.393615,0.600397,0.75545,0.139075,2.15224,-0.0202738,-2.04044,
2.24507,1.88435,2.00463,-0.529951,0.355848,1.74867,-2.77926,
0.55251,-0.25919,0.349339,-0.876971,1.31617,-1.30069,2.51125,
2.72369,1.61069,1.65838,0.0665844,-0.158709,-0.794758,2.45206,
0.299154,0.136186,-1.71531,1.30298,1.56168,-0.359421,1.21819,
-1.6988,0.05273,-1.4187,-1.04897,-1.10583,0.0264627,-2.36554,
2.21429,0.300482,1.11818,0.488944,2.63727,-0.613991,0.0959072,
-2.57736,-0.888724,2.1435,-0.164688,-1.60589,1.09173,-2.48925,
-0.33692,-1.88967,-2.60073,1.83471,1.89509,0.135281,1.41718,
-0.661067,-0.970486,1.72969,-0.118205,1.05627,1.52579,1.20026,
1.59814,2.06043,2.46002,-1.07957,-1.68263,1.55122,1.20972,
0.467612,0.205794,-1.09812,-0.686255,-0.134916,-1.24487,-0.00702975,
0.157325,0.686676,-0.48188,-0.995735,2.07128,0.589573,-2.47656,
0.703258,1.19321,2.2339,-1.19912,-1.28415,0.863408,-0.623437,
2.16477,1.04609,1.68484,0.185737,0.120233,-1.68151,-2.45835,
-2.1339,-0.768875,-0.660306,1.30813,1.7553,-1.73991,0.362537,
-1.18387,-0.818817,2.96555,0.267441,0.139004,1.27576,-0.28901,
2.73975,0.417171,2.40897,1.91857,1.8798,-0.109881,1.86064,
0.889078,-0.0740061,-0.82675,-0.633673,0.123564,0.295249,-2.37284,
-1.22299,-1.97412,1.41407,-0.571898,-0.309233,1.44426,-1.13556,
1.3219,1.61748,1.2079,0.715766,2.00319,1.56976,2.44886,
2.30411,1.30076,0.575358,0.667505,-0.945323,0.42415,1.50994,
-0.0511332,-0.768884,1.93304,-0.269481,-2.40914,-0.542015,-2.19217,
0.642305,-0.623633,-0.947584,-0.0634309,-1.2399,0.855347,1.1936,
0.966832,1.37816,-0.114909,1.08609,-1.29354,-2.0635,0.599215,
-0.880293,-1.1683,0.744166,-1.99585,-2.16548,-1.96298,-2.50004,
0.329867,-0.57187,1.95858,-0.323535,-0.692011,-1.90977,-2.71975,
1.43714,0.237929,-1.34955,1.73794,1.78661,-1.05929,2.21486,
2.20483,1.59539,1.79604,0.664626,0.837058,0.650621,2.86089,
-1.5415,-0.944424,-1.65049,1.60841,2.07478,-1.28739,-0.907276,
0.118895,0.38549,0.478447,1.6119,2.52822,0.157701,0.741885,
-0.462555,-1.25117,0.683638,-0.80832,-2.27422,0.77295,1.99788,
-2.4286,0.384323,-1.47403,-1.68839,-2.85902,-0.965177,2.2636,
-2.32344,-1.53889,1.70491,0.118719,-0.521255,-0.765193,-0.0823122,
2.32011,1.35498,-0.389834,0.902745,2.05972,1.85259,1.53952,
0.277088,1.12648,-1.14635,-0.349647,1.5431,-0.239515,1.29044,
1.39464,0.828356,1.30769,1.0868,1.92097,-0.291091,1.85326,
1.75327,0.0757913,0.994096,-1.18544,-2.81487,0.241984,-1.12333,
-2.18459,-1.46831,1.33519,-0.782178,0.47042,-0.539182,1.76812,
-0.000875568,1.32854,-2.73665,1.34884,0.775634,1.57706,-0.537184,
0.20355,-0.258373,2.0681,0.512763,-2.12008,-1.85838,2.92806,
1.69143,0.624556,-1.02393,0.415806,-2.59382,1.20132,1.21621,
0.858597,1.06527,1.69726,1.46772,1.65616,0.177222,0.950009,
-0.209127,-0.958927,-0.334663,1.27998,2.03073,1.79786,2.59538,
-0.634216,-1.63198,-2.83888,1.23214,2.7435,-0.239111,-0.328254,
-2.52522,-1.05623,0.207168,0.812441,-2.75346,2.08268,-2.22544,
0.571158,-0.805372,1.34513,0.0415811,-0.226506,0.994428,0.148279,
-0.0545577,0.766112,0.00640238,0.824017,1.50387,1.87524,-0.676319,
-2.18165,0.340759,-0.535017,-0.85546,-1.46631,0.985791,-2.15892,
-2.11142,-1.38817,-2.36905,1.09312,-0.637844,-0.491858,-1.97231,
-0.0383959,-0.0550299,0.547748,0.631098,-1.92299,-1.33887,-0.762261,
0.990132,0.177023,2.64277,-1.86654,0.0448515,-0.87725,0.442627,
0.865263,-0.452516,1.6076,-1.34857,1.9302,1.48774,0.740954,
-2.82487,0.209366,0.636863,0.142855,1.42938,0.0313464,2.1248,
1.0586,0.794641,-1.31734,0.938358,-1.57414,1.0932,-2.03784,
2.19561,0.651937,-2.53406,-1.52846,-0.585356,-1.94597,-2.78643,
-0.019995,-0.0596951,-0.797219,0.844716,0.0237361,0.605407,-0.0526775,
0.811672,1.05602,1.01754,1.19464,0.948013,-1.68629,-1.2467,
0.618915,-0.190611,-2.11751,-0.101684,-1.20096,-0.76666,-1.64181,
0.222403,1.39717,2.94845,-0.887807,2.54498,0.699188,2.28066,
-0.00412988,-0.81425,-0.381235,-0.974013,1.72939,0.509581,0.629612,
-0.178353,0.209444,-0.00190498,0.427353,0.388366,0.357279,-1.31387,
0.226197,-1.05477,-1.34501,0.773681,1.16258,-0.256072,-1.86044,
-1.30566,-0.400808,-2.4762,-0.459214,1.72014,1.06391,-0.946359,
0.155212,-1.09967,-2.32533,-0.359912,-0.894331,0.921497,2.80331,
-2.54664,0.105107,0.280624,-0.386509,-0.900475,0.432828,0.693106,
-2.56088,-0.614269,2.54038,1.15704,-1.19315,-0.806889,-2.49592,
-2.11467,-0.900367,-0.0940537,0.288751,1.43853,-1.27243,0.00452741,
1.85757,0.682998,2.77853,-1.61238,0.947468,-0.131512,-2.13461,
0.843183,0.822357,1.49564,-1.56151,-1.72554,-0.676267,2.97436,
-2.8204,-1.63001,1.9736,-0.367409,-2.06619,0.821924,-0.811845,
-0.744889,0.0374587,2.46213,0.493306,-2.21269,-0.293431,0.226204,
-0.0615995,-0.688376,-0.0970846,1.36538,-2.41921,-1.26012,-2.61365,
-0.0606147,-0.501443,0.676861,0.229355,2.43748,-0.154484,2.88339,
-0.5927,-1.16329,-2.43402,1.89964,-1.12269,-0.888333,-0.999467,
1.67373,0.191547,-1.81712,0.6164,-2.70532,0.413593,-0.421719,
-2.46543,-0.229045,2.28274,0.302861,0.656347,-1.40431,0.871058,
0.0449983,0.229968,0.655006,0.599805,0.654621,-0.123173,1.37515,
-1.55667,-1.40958,-2.35535,0.175884,1.1905,0.713177,-0.772376,
0.28103,0.322622,-2.25479,1.95783,0.670228,-0.627433,2.12102,
-1.86895,-0.385445,2.7932,1.69177,1.95347,-1.55311,-1.47923,
-2.25269,-1.11526,-0.551885,-1.75924,-2.16952,-1.88974,1.90804,
-0.759335,-1.60868,0.627495,0.517617,1.9775,-1.36446,-0.366831,
1.66839,0.617718,0.951683,-1.71634,2.69897,-0.635981,-2.4975,
-0.352523,0.159411,-2.80582,0.636939,-2.7319,1.02514,-1.0657,
-0.596321,-0.636629,-2.2193,0.598409,0.976598,-0.274226,1.55368,
-2.58496,-0.907512,-0.757535,-1.68744,-0.751622,-0.691171,0.75631,
2.03256,1.48379,-1.78324,1.0183,-2.57967,1.45697,-1.9103,
-0.913794,-0.28488,1.75373,-0.0811545,0.236264,1.79363,2.31502,
-0.446027,-1.31438,-0.237358,0.193525,1.77873,-0.516703,-1.90041,
-1.9828,-0.256668,-1.61161,0.836713,-0.445088,-1.3312,-2.77964,
-0.0608671,-0.323681,0.884262,1.60462,2.14483,0.974678,-1.05093,
-2.3741,-1.75779,0.940994,-1.56756,-1.25429,1.41218,-2.41318,
0.224454,-1.36054,1.20784,-1.77124,-1.23679,-2.0325,-0.594318,
0.16739,-0.860009,-1.61144,0.238586,1.49465,0.53991,-0.989934,
-2.72438,-0.508988,2.76092,2.05655,-2.3703,-0.354253,1.11216,
0.408197,-1.91253,-1.13607,-0.261342,-0.770516,-1.83792,0.470591,
1.26753,-0.0193497,0.529521,0.685916,1.64625,-0.261774,-2.01189,
-0.00404522,-1.29396,0.650156,1.51215,0.919241,-1.5738,1.72734,
1.04834,-0.328971,2.35314,-0.219854,-0.826157,-1.68413,-0.265851,
1.04028,0.255595,1.65671,-0.17552,0.72074,-2.02769,0.886999,
0.672157,-0.651587,2.07418,-0.212102,-2.40185,-0.817739,-0.219759,
0.283913,-1.60213,0.982608,0.0786982,-2.92514,-1.91079,0.0811136,
-0.776399,-0.558307,2.01913,0.0578903,-0.919018,1.83142,1.81933,
-1.02336,-0.231731,0.195735,1.80798,-2.32872,1.03686,-2.61713,
-0.960643,-0.389412,1.56991,-0.450201,1.3466,-1.46462,2.21321,
-2.28091,-1.51722,2.47465,-0.584376,-1.20042,1.14231,1.20531,
-0.443854,-1.26519,0.508479,-1.62118,0.0850899,1.61487,-1.80767,
2.54212,0.406386,-1.1909,-0.535652,-0.164074,-1.26727,2.65896,
-1.91548,-0.109431,0.142635,1.82594,-1.39109,-0.811058,1.49922,
-0.593374,-0.278734,-0.990843,1.59095,-0.469157,-0.192172,2.12341,
-1.03765,-1.38612,0.555325,1.51118,2.44721,-1.10926,1.32363,
-2.49978,-1.16232,0.243911,-1.29582,-2.77627,0.693305,-0.261837,
-0.467505,0.0959848,-2.30804,1.56847,-0.684028,-0.993259,-1.23458,
-1.85103,-1.79405,-1.17314,-0.92643,0.960649,-1.54122,-1.4659,
2.18832,-0.146606,-2.90935,0.630296,1.42025,0.298974,2.76362,
1.06466,0.591804,1.90765,-1.26293,2.06388,1.75779,-1.97841,
-1.12788,-0.169008,1.32467,0.0533164,0.999918,0.397656,-2.64006,
1.36546,0.845253,2.86777,0.165132,2.69503,-0.898254,-2.01975,
-2.46084,-0.566536,0.0866365,1.88478,0.391325,0.539109,2.0697,
-1.61461,-1.66689,-0.36112,-1.42168,-0.990937,0.338058,-0.82078,
-2.43361,0.783841,1.08018,0.953879,-1.94369,0.818416,2.08402,
0.635228,-0.0463533,-1.02713,-0.460825,2.03295,1.70639,-0.704605,
-1.40793,-1.08616,2.88013,-1.11183,-1.92382,-1.25464,-2.08649,
2.03124,1.63158,-0.914723,-0.048092,0.824116,-1.64422,1.86942,
0.110429,0.954302,-1.95134,-0.740766,0.66106,-1.74016,-0.46754,
-0.466798,-0.650674,-0.485058,1.34033,-0.930844,1.80803,2.5319,
1.75451,0.986779,1.34605,0.979969,2.66247,0.239745,1.81519,
0.603218,-1.68506,0.692308,-1.18559,2.24979,-1.94056,-0.838802,
0.612723,1.4639,1.04887,0.857518,2.74858,1.46897,1.77305,
1.78411,0.953781,-1.04228,-1.59971,-0.299484,-1.32108,-1.3089,
-0.188626,-1.33993,-0.392877,1.06201,2.0449,1.91523,-2.35194,
-1.61014,-1.30763,2.77735,-0.587836,-0.842432,1.79671,-1.14909,
-0.217962,-1.97413,2.10908,1.41831,-0.249653,-0.930322,-0.0116991,
-0.371132,-0.586739,0.799191,0.378741,0.515731,-0.315672,-2.14582,
-2.88587,-0.598127,-1.15055,-1.30095,-2.8154,-1.58023,-1.96411,
-0.411976,-0.219143,-0.383165,0.650486,1.0571,1.96464,-2.72496,
1.81161,0.771956,1.46686,-1.82146,1.26511,-1.44308,1.98315,
-1.70445,-1.28606,2.83987,-0.813095,-0.214118,-0.188409,-0.369415,
-2.73381,-1.23427,1.37975,1.39011,-2.36314,1.63624,1.74333,
-0.875223,-1.05193,-2.92123,0.474778,0.306873,1.67195,-2.51599,
-1.94657,-1.59812,-0.571703,-0.254186,-2.39343,-1.63633,-1.99345,
1.94805,1.95954,0.816603,0.357041,1.92621,-1.68911,2.7948,
2.63243,-0.0278829,2.56079,1.7998,2.48882,-1.22852,-0.725035,
0.133225,-0.42321,-1.71903,-0.429,-2.20686,1.73539,-0.419073,
0.404542,-0.899592,-0.203948,-0.549288,-2.50978,-1.35435,-0.0374989,
2.02238,1.19775,0.722026,1.83191,1.22946,-0.672558,1.21319,
1.26023,0.225388,-0.45241,-0.398585,-0.802084,-1.35709,3.01871,
0.0427597,-0.454476,2.41619,-1.32244,-0.771503,-0.759925,-1.31186,
1.72941,1.18594,-0.853274,1.17206,-0.639656,1.07714,-0.190393,
1.61409,-0.460067,1.24081,-0.208824,-1.10943,0.564862,-0.245963,
2.41234,0.538336,1.90773,-1.58814,-1.12363,-0.0469487,1.41318,
2.75858,1.65276,-0.948237,0.349845,2.4112,-1.15803,1.67941,
1.24099,1.82339,2.72139,0.175801,1.58791,1.3699,0.0806755,
-0.704943,-1.54974,0.145822,-0.338601,1.17971,1.94599,-0.676954,
-2.03239,-1.85951,0.4515,-0.534794,0.953196,-1.34116,1.67642,
-0.126619,-0.42302,-1.72033,0.64233,1.85506,-1.69121,-2.34484,
-1.59722,-0.770403,0.9966,-1.47555,-2.86921,-0.13578,0.857003,
-1.98073,-0.397698,2.79007,1.48827,0.814708,0.300413,-0.842467,
-0.807724,-0.881482,0.824977,-1.42099,1.21634,0.577442,-2.95973,
0.219347,0.0615858,2.27104,-1.52928,-1.1214,1.05089,-2.06128,
-0.26805,0.528539,1.84787,0.400285,-1.19889,0.68728,1.57235,
-1.26431,-0.121124,-0.104486,-0.135361,-0.128703,-0.724339,1.51951,
-1.00115,-1.21983,2.6045,1.96351,0.219838,-1.62319,-0.722928,
0.0556046,0.44673,0.306352,0.989786,-0.517018,-0.314232,-1.58003,
-2.72724,-1.34913,0.312102,1.3949,0.263644,-1.17849,-1.1778,
2.44262,0.653415,-1.92778,1.35717,1.01078,-1.83246,2.58853,
0.19127,1.06595,1.98878,2.06491,-2.50728,-0.527845,2.90022,
-2.12236,0.482413,-0.878587,-1.07906,-1.7772,-0.217076,-0.3942,
0.813759,1.20284,-0.215992,-0.478853,0.683449,-0.798725,1.15341,
1.33073,-0.55905,1.25804,-1.72573,-2.35737,0.543389,-2.44599,
-0.463646,-0.205627,-0.33681,1.36257,0.124116,0.00184154,-0.236498,
0.975184,-0.264763,0.21521,0.270919,-0.0553741,-0.856062,0.679937,
-1.49729,-0.601392,1.15697,0.665628,0.00697786,-1.01901,-2.0973,
-0.500458,0.0386619,0.25811,-0.596055,-0.513149,-1.67933,-1.52479,
0.714489,-0.503718,-2.03313,0.144167,-0.86197,-1.95195,0.745501,
-1.86242,-1.65917,-0.60594,0.108225,-1.05389,1.87165,2.90919,
-1.8395,-1.39941,-1.49898,0.26395,0.767587,1.07244,2.60416,
-2.2503,0.356243,0.859608,-0.295061,0.358114,-1.00459,-1.10497,
-1.99803,-1.22936,2.34452,-0.804614,0.82017,0.893791,-3.05281,
-0.0554412,-2.07376,-2.81864,0.921409,1.02169,-1.58782,1.46977,
-0.813551,-1.76986,0.249448,-1.21104,1.87577,-1.74841,0.15565,
1.34384,0.889393,-0.448552,1.9248,-0.715967,-0.355957,2.92038,
0.781715,-1.52644,1.71014,-1.76553,-2.11324,-0.0486177,-2.03185,
-1.72356,-2.01588,-0.575939,-0.671072,-0.224592,-1.7242,1.39502,
-1.5368,-1.32903,-2.77968,1.18514,-0.569115,-0.496931,-0.455928,
-1.63624,-0.945441,0.284008,0.82816,-0.961407,1.04877,-1.08558,
1.85671,0.221069,-0.311624,1.87559,1.51649,-1.58408,1.33102,
0.781378,-1.09391,-2.77081,1.84288,1.33021,-0.625164,-1.32318,
-0.068308,0.414185,1.42278,-0.514375,-1.44046,-1.71399,-1.99249,
2.19075,0.813554,2.40742,0.220982,2.56337,-0.121117,1.21264,
-2.82032,-1.13527,-2.9649,0.618004,0.159206,-0.509004,-0.779942,
1.68201,0.682863,0.132116,1.23165,-0.323636,-0.942879,-1.25807,
2.35454,1.54988,-0.879869,0.952228,-0.59953,-0.130785,-0.255317,
2.79177,1.01354,0.781212,0.405911,-0.884762,-0.3774,-2.47554,
-0.378386,0.0643108,-0.0544075,-0.423789,-1.0181,-0.497072,-2.58627,
2.40773,0.772498,-0.688212,1.97824,-1.44087,1.59822,-1.30316,
1.69281,0.0560787,2.15426,0.0586308,2.52303,-0.410742,-0.986002,
0.687337,1.43292,-1.96408,1.55476,-2.42875,0.87327,2.25365,
-2.87698,-1.57441,1.3542,-0.136973,-2.75955,-0.21371,-0.757149,
-0.188571,0.116115,-0.381246,-0.322033,1.716,0.457157,0.506399,
-2.10872,-1.76766,2.81489,0.441637,2.28173,-0.436693,-1.04545,
-1.87639,-1.14788,2.07367,-0.254323,-0.530681,1.93675,-0.351735,
-1.87451,-1.094,-0.575913,-0.154566,0.272229,0.745333,0.70528,
1.47856,0.00653895,-2.38452,0.11506,-2.43129,1.4879,0.907984,
-2.10397,-0.178816,0.706076,-0.744596,-0.340484,0.931903,0.00577482,
-0.431081,-1.21552,-1.40137,0.19604,-2.13104,1.17893,0.739358,
-1.2208,-1.77821,2.04789,1.86575,1.17219,-0.501267,2.0771,
-1.02557,-0.342063,-2.67701,0.0883306,2.71271,-1.14076,0.269715,
-1.3553,-1.25553,-2.2834,1.66587,2.07288,1.24122,1.06098,
0.178436,0.90618,0.818035,-0.862836,0.380053,-0.00915081,-1.14148,
1.08037,1.07989,-2.31119,-0.424222,-1.94445,1.91188,1.73812,
-2.80699,-1.44192,-2.94465,1.52232,0.597603,0.762467,-0.0383409,
-1.26174,-0.409871,0.443208,0.329031,2.84392,0.568542,0.387637,
2.51279,1.51941,1.3704,-0.200677,-1.54853,1.24363,1.77261,
1.8517,-0.0918872,2.57338,-0.229558,-1.93374,0.154229,0.814346,
-0.936243,-1.12108,0.650386,0.327939,-1.70483,1.74841,-0.349205,
0.208251,0.154258,-2.6668,1.93159,-2.28277,0.218725,-0.959465,
-2.66527,-0.224825,-2.64973,-0.497366,2.15991,0.318748,0.341308,
-2.91186,-1.40436,-1.66496,-1.52512,1.32485,1.42005,0.644262,
-1.98344,-1.82087,1.05611,-0.404562,1.90675,0.353753,-1.72225,
2.59317,1.36246,0.672187,-0.278599,0.656856,-1.37825,1.61982,
1.39217,-0.420283,-2.46909,0.296278,1.15531,1.22744,2.17761,
2.33613,0.515481,2.50298,-1.4971,-2.24396,0.488453,-0.473871,
-2.90907,-0.544432,-2.25059,-1.44916,2.08459,-1.53327,2.93187,
-0.323458,-0.20393,0.916016,-1.69126,2.58997,-1.24467,1.89729,
-2.20184,-0.424056,2.43335,1.94153,0.197558,1.87859,1.34104,
-1.8143,-0.859665,-0.534063,-0.478752,2.68433,-0.422815,0.33701,
-1.74882,-1.30941,-1.88945,0.0161007,1.39295,1.2743,1.70275,
1.66747,1.97617,0.479079,1.45715,-1.44339,1.47291,-2.4772,
2.30082,0.944288,0.713104,0.0459269,0.151515,-0.706012,-2.28613,
2.62074,0.509523,1.54263,-1.42761,-2.38367,0.840999,2.12787,
-1.14231,-1.51377,1.30402,0.759226,2.92989,1.66933,1.68898,
1.30747,-0.193262,-0.807483,-0.781665,-0.144282,0.0385106,2.03444,
0.895673,0.797033,0.244593,1.01063,-0.246301,1.97403,-2.34538,
2.25308,-0.114524,0.895293,-0.374745,-0.0644413,0.56274,2.85237,
-1.58,-1.00414,2.44008,0.0524883,1.10904,-0.871292,-2.05106,
0.783089,1.51584,2.1367,-2.09189,1.88319,0.942085,0.392821,
0.102021,-1.00826,-1.38833,-0.370574,0.681356,-0.52027,0.207573,
-1.4838,0.154064,-0.433589,0.239739,0.0702539,1.29117,0.920569,
-0.857309,-1.63894,2.68558,0.482638,-0.0559085,0.919213,2.97577,
-0.393984,-1.02603,-1.31667,-1.60151,-1.69553,-0.261996,-2.7088,
-0.0991267,-0.553076,-2.30715,0.298004,-1.18622,0.0366627,-2.52424,
1.71534,1.02485,-1.92415,1.48198,2.60773,1.77886,2.19114,
0.0223525,0.646819,-1.64153,-0.994149,-0.725025,0.856617,-0.230421,
-1.63423,-0.8823,1.44306,-1.36908,1.20057,0.14565,1.51334,
-0.255514,1.26878,-2.27592,1.5147,0.80752,-0.974739,0.398849,
1.45126,0.552475,1.0371,-0.290877,2.40647,-1.10317,0.675332,
1.12573,-0.379006,1.91773,-2.03337,2.43542,-1.16551,-2.4623,
-0.28778,-0.956231,-1.17625,-0.220176,-0.455253,1.49279,2.52827,
-1.35364,-0.179895,-2.53888,-1.88557,-1.90817,-1.45183,-2.30539,
0.334309,0.163491,-2.39632,0.412261,-2.79247,1.03763,-1.18951,
-1.43398,-0.712917,-0.260348,-1.56906,1.06004,1.38359,1.27087,
-0.0806893,0.336077,-0.206495,0.0775822,0.0928246,1.35991,0.478205,
-0.922479,-1.56706,1.6367,-0.877642,0.0878515,-1.63523,-2.28629,
0.620562,-1.29021,-0.886997,-0.00476772,-2.38286,-1.97008,-0.792886,
1.74607,0.0907826,2.01605,-0.954318,-2.37125,1.65175,0.390634,
-1.06054,-0.433301,0.116091,-0.873946,-1.42172,-1.05384,2.07853,
-2.30567,0.143003,-2.13967,-0.224522,-1.23587,-1.81479,-2.39508,
-0.49335,-0.458749,2.71001,0.511873,1.21311,-0.233934,-1.37877,
0.923845,1.38113,2.81741,-1.26133,-2.43412,1.39223,-0.271331,
0.924009,0.677969,1.5991,-1.99994,-0.299008,-0.960899,2.1455,
1.27869,0.716427,-2.82826,1.8187,-0.187017,1.66723,2.91484,
1.22911,-0.202664,-1.94307,0.675513,-1.95184,1.96584,0.750645,
-1.15346,-0.516154,1.65505,-1.98118,1.18366,1.30995,1.25608,
-2.3609,-0.852168,0.131254,-0.816254,-0.0405224,0.491479,-2.24476,
1.52076,-0.144808,-1.08427,-2.02867,0.123213,0.846097,1.51641,
